mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V	Ewe/V	I/mA	dq/mA.h	(Q-Qo)/mA.h	dQ/C	(Q-Qo)/C	Q charge/discharge/mA.h	half cycle	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	Efficiency/%	cycle number	P/W
2	1	0	0	0	1	0	1.792000354730262E+003	1.1999763E+000	1.2005113E+000	3.3263109E+000	9.083651025825077E-004	8.394898901989327E-001	3.6435516E+000	3.0221636E+000	1.012097638907750E+000	2	8.995620429088943E-001	0.000000000000000E+000	1.012097638907750E+000	1.012097638907750E+000	0	1.000000000000000E+000	3.9932737E-003
2	1	0	0	0	1	0	1.793000354705000E+003	1.1999763E+000	1.2004160E+000	3.2462025E+000	9.065827925867504E-004	8.403964729915195E-001	3.6468153E+000	3.0254273E+000	1.013004221700337E+000	2	8.995615699755658E-001	0.000000000000000E+000	1.013004221700337E+000	1.013004221700337E+000	0	1.000000000000000E+000	3.8967934E-003
2	1	0	0	0	1	0	1.794000354679738E+003	1.1999763E+000	1.2004656E+000	3.2194993E+000	9.053959989945094E-004	8.413018689905141E-001	3.6500747E+000	3.0286868E+000	1.013909617699331E+000	2	8.995610976613470E-001	0.000000000000000E+000	1.013909617699331E+000	1.013909617699331E+000	0	1.000000000000000E+000	3.8648981E-003
2	1	0	0	0	1	0	1.795000354654476E+003	1.1999763E+000	1.2005074E+000	3.1851671E+000	9.023546269602246E-004	8.422042236174743E-001	3.6533232E+000	3.0319352E+000	1.014811972326292E+000	2	8.995606269337082E-001	0.000000000000000E+000	1.014811972326292E+000	1.014811972326292E+000	0	1.000000000000000E+000	3.8238165E-003
2	1	0	0	0	1	0	1.796000354629214E+003	1.1999763E+000	1.2004273E+000	3.2576463E+000	9.002281464205847E-004	8.431044517638948E-001	3.6565640E+000	3.0351760E+000	1.015712200472712E+000	2	8.995601573153819E-001	0.000000000000000E+000	1.015712200472712E+000	1.015712200472712E+000	0	1.000000000000000E+000	3.9105676E-003
2	1	0	0	0	1	0	1.797000354603952E+003	1.1999763E+000	1.2006754E+000	3.2004259E+000	8.978289139403237E-004	8.440022806778351E-001	3.6597960E+000	3.0384083E+000	1.016610029386652E+000	2	8.995596889486532E-001	0.000000000000000E+000	1.016610029386652E+000	1.016610029386652E+000	0	1.000000000000000E+000	3.8426726E-003
2	1	0	0	0	1	0	1.798000354578689E+003	1.1999763E+000	1.2004961E+000	3.2423878E+000	8.944028935299979E-004	8.448966835713652E-001	3.6630158E+000	3.0416281E+000	1.017504432280183E+000	2	8.995592223691627E-001	0.000000000000000E+000	1.017504432280183E+000	1.017504432280183E+000	0	1.000000000000000E+000	3.8924739E-003
2	1	0	0	0	1	0	1.799000354553427E+003	1.1999763E+000	1.2005455E+000	3.2309434E+000	8.916853451993730E-004	8.457883689165645E-001	3.6662259E+000	3.0448382E+000	1.018396117625382E+000	2	8.995587572073245E-001	0.000000000000000E+000	1.018396117625382E+000	1.018396117625382E+000	0	1.000000000000000E+000	3.8788947E-003
2	1	0	0	0	1	0	1.800000354528165E+003	1.1999763E+000	1.2003014E+000	3.2080553E+000	8.905676389005449E-004	8.466789365554651E-001	3.6694322E+000	3.0480442E+000	1.019286685264283E+000	2	8.995582926285555E-001	0.000000000000000E+000	1.019286685264283E+000	1.019286685264283E+000	0	1.000000000000000E+000	3.8506333E-003
2	0	0	1	1	1	1	1.800000554528160E+003	-1.2000368E+000	-1.1635126E+000	-3.6434273E+001	-2.024126264784071E-006	8.466769124292003E-001	-7.2868547E-006	3.0480368E+000	-2.024126264784071E-006	3	8.995582936844730E-001	2.024126264784071E-006	0.000000000000000E+000	2.024126264784071E-006	0	1.000000000000000E+000	4.2391736E-002
2	0	0	1	0	1	1	1.801000554502898E+003	-1.2000368E+000	-1.2006977E+000	-2.0095926E+001	-5.692825576994154E-003	8.409840868522062E-001	-2.0501459E-002	3.0275428E+000	-5.694849703258938E-003	3	8.995612634374521E-001	5.694849703258938E-003	0.000000000000000E+000	5.694849703258938E-003	0	1.000000000000000E+000	2.4129132E-002
2	0	0	1	0	1	1	1.802000554477636E+003	-1.2000368E+000	-1.2004955E+000	-1.9901377E+001	-5.553259620772468E-003	8.354308272314337E-001	-4.0493194E-002	3.0075510E+000	-1.124810932403141E-002	3	8.995641603836311E-001	1.124810932403141E-002	0.000000000000000E+000	1.124810932403141E-002	0	1.000000000000000E+000	2.3891512E-002
2	0	0	1	0	1	1	1.803000554452374E+003	-1.2000368E+000	-1.2004192E+000	-1.9760233E+001	-5.510622245258755E-003	8.299202049861749E-001	-6.0331434E-002	2.9877126E+000	-1.675873156929016E-002	3	8.995670350873451E-001	1.675873156929016E-002	0.000000000000000E+000	1.675873156929016E-002	0	1.000000000000000E+000	2.3720562E-002
2	0	0	1	0	1	1	1.804000554427112E+003	-1.2000368E+000	-1.2005908E+000	-1.9661051E+001	-5.474482927746243E-003	8.244457220584287E-001	-8.0039576E-002	2.9680047E+000	-2.223321449703640E-002	3	8.995698909384096E-001	2.223321449703640E-002	0.000000000000000E+000	2.223321449703640E-002	0	1.000000000000000E+000	2.3604877E-002
2	0	0	1	0	1	1	1.805000554401850E+003	-1.2000368E+000	-1.2005908E+000	-1.9542795E+001	-5.445337774064806E-003	8.190003842843638E-001	-9.9642791E-002	2.9484015E+000	-2.767855227110121E-002	3	8.995727315854412E-001	2.767855227110121E-002	0.000000000000000E+000	2.767855227110121E-002	0	1.000000000000000E+000	2.3462901E-002
2	0	0	1	0	1	1	1.806000554376587E+003	-1.2000368E+000	-1.2005031E+000	-1.9477943E+001	-5.419941649119059E-003	8.135804426352448E-001	-1.1915458E-001	2.9288895E+000	-3.309849392022027E-002	3	8.995755589841803E-001	3.309849392022027E-002	0.000000000000000E+000	3.309849392022027E-002	0	1.000000000000000E+000	2.3383332E-002
2	0	0	1	0	1	1	1.807000554351325E+003	-1.2000368E+000	-1.2005794E+000	-1.9359690E+001	-5.390814735412598E-003	8.081896278998322E-001	-1.3856152E-001	2.9094827E+000	-3.848930865563287E-002	3	8.995783711884019E-001	3.848930865563287E-002	0.000000000000000E+000	3.848930865563287E-002	0	1.000000000000000E+000	2.3242844E-002
2	0	0	1	0	1	1	1.808000554326063E+003	-1.2000368E+000	-1.2004688E+000	-1.9332987E+001	-5.366560235871209E-003	8.028230676639609E-001	-1.5788113E-001	2.8901629E+000	-4.385586889150408E-002	3	8.995811707398781E-001	4.385586889150408E-002	0.000000000000000E+000	4.385586889150408E-002	0	1.000000000000000E+000	2.3208648E-002
2	0	0	1	0	1	1	1.809000554300801E+003	-1.2000368E+000	-1.2005107E+000	-1.9104105E+001	-5.342269929250082E-003	7.974807977347109E-001	-1.7711329E-001	2.8709309E+000	-4.919813882075416E-002	3	8.995839576199297E-001	4.919813882075416E-002	0.000000000000000E+000	4.919813882075416E-002	0	1.000000000000000E+000	2.2934683E-002
2	0	0	1	0	1	1	1.810000554275539E+003	-1.2000368E+000	-1.2005069E+000	-1.9096476E+001	-5.316318168534173E-003	7.921644795661767E-001	-1.9625205E-001	2.8517921E+000	-5.451445698928833E-002	3	8.995867309618326E-001	5.451445698928833E-002	0.000000000000000E+000	5.451445698928833E-002	0	1.000000000000000E+000	2.2925451E-002
2	0	0	1	0	1	1	1.811000554250277E+003	-1.2000368E+000	-1.2005680E+000	-1.9012552E+001	-5.292968139860365E-003	7.868715114263164E-001	-2.1530673E-001	2.8327374E+000	-5.980742512914870E-002	3	8.995894921228218E-001	5.980742512914870E-002	0.000000000000000E+000	5.980742512914870E-002	0	1.000000000000000E+000	2.2825861E-002
2	0	0	1	0	1	1	1.812000554225015E+003	-1.2000368E+000	-1.2006443E+000	-1.8856150E+001	-5.270041510687934E-003	7.816014699156284E-001	-2.3427887E-001	2.8137653E+000	-6.507746663983664E-002	3	8.995922413237704E-001	6.507746663983664E-002	0.000000000000000E+000	6.507746663983664E-002	0	1.000000000000000E+000	2.2639528E-002
2	0	0	1	0	1	1	1.813000554199753E+003	-1.2000368E+000	-1.2004917E+000	-1.8875223E+001	-5.244873253186544E-003	7.763565966624419E-001	-2.5316042E-001	2.7948837E+000	-7.032233989302318E-002	3	8.995949773952973E-001	7.032233989302318E-002	0.000000000000000E+000	7.032233989302318E-002	0	1.000000000000000E+000	2.2659548E-002
2	0	0	1	0	1	1	1.814000554174490E+003	-1.2000368E+000	-1.2006404E+000	-1.8756969E+001	-5.222240209261576E-003	7.711343564531803E-001	-2.7196050E-001	2.7760837E+000	-7.554458010228476E-002	3	8.995977016599369E-001	7.554458010228476E-002	0.000000000000000E+000	7.554458010228476E-002	0	1.000000000000000E+000	2.2520376E-002
2	0	0	1	0	1	1	1.815000554149228E+003	-1.2000368E+000	-1.2006099E+000	-1.8646341E+001	-5.199904004944696E-003	7.659344524482357E-001	-2.9068014E-001	2.7573640E+000	-8.074448410722945E-002	3	8.996004142725403E-001	8.074448410722945E-002	0.000000000000000E+000	8.074448410722945E-002	0	1.000000000000000E+000	2.2386983E-002
2	0	0	1	0	1	1	1.816000554123966E+003	-1.2000368E+000	-1.2005794E+000	-1.8657785E+001	-5.177692322625055E-003	7.607567601256106E-001	-3.0931982E-001	2.7387242E+000	-8.592217642985450E-002	3	8.996031152980666E-001	8.592217642985450E-002	0.000000000000000E+000	8.592217642985450E-002	0	1.000000000000000E+000	2.2400154E-002
2	0	0	1	0	1	1	1.817000554098704E+003	-1.2000368E+000	-1.2005298E+000	-1.8493753E+001	-5.153839248551262E-003	7.556029208770593E-001	-3.2787365E-001	2.7201705E+000	-9.107601567840576E-002	3	8.996058038802575E-001	9.107601567840576E-002	0.000000000000000E+000	9.107601567840576E-002	0	1.000000000000000E+000	2.2202302E-002
2	0	0	1	0	1	1	1.818000554073442E+003	-1.2000368E+000	-1.2004459E+000	-1.8406017E+001	-5.132153722127279E-003	7.504707671549320E-001	-3.4634942E-001	2.7016947E+000	-9.620816940053303E-002	3	8.996084811498487E-001	9.620816940053303E-002	0.000000000000000E+000	9.620816940053303E-002	0	1.000000000000000E+000	2.2095427E-002
2	0	0	1	0	1	1	1.819000554048180E+003	-1.2000368E+000	-1.2005146E+000	-1.8421274E+001	-5.109346203168233E-003	7.453614209517638E-001	-3.6474305E-001	2.6833012E+000	-1.013175156037013E-001	3	8.996111465215351E-001	1.013175156037013E-001	0.000000000000000E+000	1.013175156037013E-001	0	1.000000000000000E+000	2.2115007E-002
2	0	0	1	0	1	1	1.820000554022918E+003	-1.2000368E+000	-1.2004955E+000	-1.8264872E+001	-5.085257297197977E-003	7.402761636545658E-001	-3.8304999E-001	2.6649942E+000	-1.064027729008993E-001	3	8.996137993268606E-001	1.064027729008993E-001	0.000000000000000E+000	1.064027729008993E-001	0	1.000000000000000E+000	2.1926897E-002
2	0	0	1	0	1	1	1.821000553997656E+003	-1.2000368E+000	-1.2004688E+000	-1.8165689E+001	-5.062617188559639E-003	7.352135464660061E-001	-4.0127540E-001	2.6467688E+000	-1.114653900894589E-001	3	8.996164403216134E-001	1.114653900894589E-001	0.000000000000000E+000	1.114653900894589E-001	0	1.000000000000000E+000	2.1807343E-002
2	0	0	1	0	1	1	1.822000553972393E+003	-1.2000368E+000	-1.2005413E+000	-1.8097025E+001	-5.041383622487386E-003	7.301721628435188E-001	-4.1942438E-001	2.6286197E+000	-1.165067737119463E-001	3	8.996190702395389E-001	1.165067737119463E-001	0.000000000000000E+000	1.165067737119463E-001	0	1.000000000000000E+000	2.1726225E-002
2	0	0	1	0	1	1	1.823000553947131E+003	-1.2000368E+000	-1.2005031E+000	-1.8028360E+001	-5.017278424792820E-003	7.251548844187260E-001	-4.3748659E-001	2.6105576E+000	-1.215240521367391E-001	3	8.996216875826047E-001	1.215240521367391E-001	0.000000000000000E+000	1.215240521367391E-001	0	1.000000000000000E+000	2.1643102E-002
2	0	0	1	0	1	1	1.824000553921869E+003	-1.2000368E+000	-1.2005413E+000	-1.7883402E+001	-4.995421272807651E-003	7.201594631459183E-001	-4.5547011E-001	2.5925741E+000	-1.265194734095468E-001	3	8.996242935235397E-001	1.265194734095468E-001	0.000000000000000E+000	1.265194734095468E-001	0	1.000000000000000E+000	2.1469763E-002
2	0	0	1	0	1	1	1.825000553896607E+003	-1.2000368E+000	-1.2005107E+000	-1.7898661E+001	-4.974845553610060E-003	7.151846175923082E-001	-4.7337955E-001	2.5746646E+000	-1.314943189631568E-001	3	8.996268887308235E-001	1.314943189631568E-001	0.000000000000000E+000	1.314943189631568E-001	0	1.000000000000000E+000	2.1487534E-002
2	0	0	1	0	1	1	1.826000553871345E+003	-1.2000368E+000	-1.2006290E+000	-1.7814737E+001	-4.950638264444140E-003	7.102339793278641E-001	-4.9120185E-001	2.5568423E+000	-1.364449572276009E-001	3	8.996294713099902E-001	1.364449572276009E-001	0.000000000000000E+000	1.364449572276009E-001	0	1.000000000000000E+000	2.1388890E-002
2	0	0	1	0	1	1	1.827000553846083E+003	-1.2000368E+000	-1.2004993E+000	-1.7685038E+001	-4.928973402023315E-003	7.053050059258408E-001	-5.0894612E-001	2.5390980E+000	-1.413739306296243E-001	3	8.996320425873369E-001	1.413739306296243E-001	0.000000000000000E+000	1.413739306296243E-001	0	1.000000000000000E+000	2.1230875E-002
2	0	0	1	0	1	1	1.828000553820821E+003	-1.2000368E+000	-1.2004955E+000	-1.7643078E+001	-4.908334514088101E-003	7.003966714117527E-001	-5.2661616E-001	2.5214281E+000	-1.462822651437123E-001	3	8.996346030980794E-001	1.462822651437123E-001	0.000000000000000E+000	1.462822651437123E-001	0	1.000000000000000E+000	2.1180436E-002
2	0	0	1	0	1	1	1.829000553795559E+003	-1.2000368E+000	-1.2006023E+000	-1.7532450E+001	-4.884494477060106E-003	6.955121769346926E-001	-5.4420036E-001	2.5038438E+000	-1.511667596207724E-001	3	8.996371511722876E-001	1.511667596207724E-001	0.000000000000000E+000	1.511667596207724E-001	0	1.000000000000000E+000	2.1049500E-002
2	0	0	1	0	1	1	1.830000553770296E+003	-1.2000368E+000	-1.2005374E+000	-1.7437084E+001	-4.861961085849338E-003	6.906502158488432E-001	-5.6170338E-001	2.4863408E+000	-1.560287207066218E-001	3	8.996396874915941E-001	1.560287207066218E-001	0.000000000000000E+000	1.560287207066218E-001	0	1.000000000000000E+000	2.0933872E-002
2	0	0	1	0	1	1	1.831000553745034E+003	-1.2000368E+000	-1.2006099E+000	-1.7402750E+001	-4.842884508344862E-003	6.858073313404984E-001	-5.7913780E-001	2.4689064E+000	-1.608716052149666E-001	3	8.996422138593004E-001	1.608716052149666E-001	0.000000000000000E+000	1.608716052149666E-001	0	1.000000000000000E+000	2.0893915E-002
2	0	0	1	0	1	1	1.832000553719772E+003	-1.2000368E+000	-1.2004650E+000	-1.7360788E+001	-4.820006132867601E-003	6.809873252076308E-001	-5.9648979E-001	2.4515543E+000	-1.656916113478342E-001	3	8.996447282921386E-001	1.656916113478342E-001	0.000000000000000E+000	1.656916113478342E-001	0	1.000000000000000E+000	2.0841017E-002
2	0	0	1	0	1	1	1.833000553694510E+003	-1.2000368E+000	-1.2005527E+000	-1.7276867E+001	-4.797800696372986E-003	6.761895245112578E-001	-6.1376190E-001	2.4342823E+000	-1.704894120442072E-001	3	8.996472311411576E-001	1.704894120442072E-001	0.000000000000000E+000	1.704894120442072E-001	0	1.000000000000000E+000	2.0741789E-002
2	0	0	1	0	1	1	1.834000553669248E+003	-1.2000368E+000	-1.2005260E+000	-1.7158609E+001	-4.779038238101535E-003	6.714104862731562E-001	-6.3096642E-001	2.4170778E+000	-1.752684502823087E-001	3	8.996497242024420E-001	1.752684502823087E-001	0.000000000000000E+000	1.752684502823087E-001	0	1.000000000000000E+000	2.0599356E-002
2	0	0	1	0	1	1	1.835000553643986E+003	-1.2000368E+000	-1.2004459E+000	-1.7089945E+001	-4.753844527138604E-003	6.666566417460177E-001	-6.4808029E-001	2.3999639E+000	-1.800222948094473E-001	3	8.996522041210265E-001	1.800222948094473E-001	0.000000000000000E+000	1.800222948094473E-001	0	1.000000000000000E+000	2.0515554E-002
2	0	0	1	0	1	1	1.836000553618724E+003	-1.2000368E+000	-1.2004001E+000	-1.7009836E+001	-4.732656241840786E-003	6.619239855041769E-001	-6.6511780E-001	2.3829265E+000	-1.847549510512881E-001	3	8.996546729864050E-001	1.847549510512881E-001	0.000000000000000E+000	1.847549510512881E-001	0	1.000000000000000E+000	2.0418609E-002
2	0	0	1	0	1	1	1.837000553593462E+003	-1.2000368E+000	-1.2004611E+000	-1.6948801E+001	-4.713287222438388E-003	6.572106982817385E-001	-6.8208563E-001	2.3659585E+000	-1.894682382737265E-001	3	8.996571317476266E-001	1.894682382737265E-001	0.000000000000000E+000	1.894682382737265E-001	0	1.000000000000000E+000	2.0346377E-002
2	0	0	1	0	1	1	1.838000553568199E+003	-1.2000368E+000	-1.2005832E+000	-1.6883953E+001	-4.689511867311266E-003	6.525211864144272E-001	-6.9896787E-001	2.3490763E+000	-1.941577501410378E-001	3	8.996595781060562E-001	1.941577501410378E-001	0.000000000000000E+000	1.941577501410378E-001	0	1.000000000000000E+000	2.0270592E-002
2	0	0	1	0	1	1	1.839000553542937E+003	-1.2000368E+000	-1.2004802E+000	-1.6758066E+001	-4.667662836286756E-003	6.478535235781405E-001	-7.1577150E-001	2.3322728E+000	-1.988254129773245E-001	3	8.996620130665914E-001	1.988254129773245E-001	0.000000000000000E+000	1.988254129773245E-001	0	1.000000000000000E+000	2.0117726E-002
2	0	0	1	0	1	1	1.840000553517675E+003	-1.2000368E+000	-1.2004573E+000	-1.6597849E+001	-4.647334160274929E-003	6.432061894178656E-001	-7.3250186E-001	2.3155422E+000	-2.034727471375994E-001	3	8.996644374223495E-001	2.034727471375994E-001	0.000000000000000E+000	2.034727471375994E-001	0	1.000000000000000E+000	1.9925009E-002
2	0	0	1	0	1	1	1.841000553492413E+003	-1.2000368E+000	-1.2005336E+000	-1.6559702E+001	-4.623027959717645E-003	6.385831614581479E-001	-7.4914479E-001	2.2988994E+000	-2.080957750973171E-001	3	8.996668490983916E-001	2.080957750973171E-001	0.000000000000000E+000	2.080957750973171E-001	0	1.000000000000000E+000	1.9880479E-002
2	0	0	1	0	1	1	1.842000553467151E+003	-1.2000368E+000	-1.2004993E+000	-1.6506296E+001	-4.601263834953308E-003	6.339818976231946E-001	-7.6570934E-001	2.2823348E+000	-2.126970389322704E-001	3	8.996692494208319E-001	2.126970389322704E-001	0.000000000000000E+000	2.126970389322704E-001	0	1.000000000000000E+000	1.9815797E-002
2	0	0	1	0	1	1	1.843000553441889E+003	-1.2000368E+000	-1.2005718E+000	-1.6452890E+001	-4.581425385793050E-003	6.294004722374016E-001	-7.8220248E-001	2.2658417E+000	-2.172784643180634E-001	3	8.996716393942298E-001	2.172784643180634E-001	0.000000000000000E+000	2.172784643180634E-001	0	1.000000000000000E+000	1.9752875E-002
2	0	0	1	0	1	1	1.844000553416627E+003	-1.2000368E+000	-1.2005527E+000	-1.6365152E+001	-4.557385007646349E-003	6.248430872297552E-001	-7.9860908E-001	2.2494352E+000	-2.218358493257098E-001	3	8.996740168265822E-001	2.218358493257098E-001	0.000000000000000E+000	2.218358493257098E-001	0	1.000000000000000E+000	1.9647228E-002
2	0	0	1	0	1	1	1.845000553391365E+003	-1.2000368E+000	-1.2005031E+000	-1.6327005E+001	-4.535758855501811E-003	6.203073283742534E-001	-8.1493777E-001	2.2331064E+000	-2.263716081812116E-001	3	8.996763829773085E-001	2.263716081812116E-001	0.000000000000000E+000	2.263716081812116E-001	0	1.000000000000000E+000	1.9600620E-002
2	0	0	1	0	1	1	1.846000553366102E+003	-1.2000368E+000	-1.2004879E+000	-1.6201120E+001	-4.515690684742397E-003	6.157916376895110E-001	-8.3119428E-001	2.2168498E+000	-2.308872988659540E-001	3	8.996787386591544E-001	2.308872988659540E-001	0.000000000000000E+000	2.308872988659540E-001	0	1.000000000000000E+000	1.9449249E-002
2	0	0	1	0	1	1	1.847000553340840E+003	-1.2000368E+000	-1.2006366E+000	-1.6174417E+001	-4.492593758689033E-003	6.112990439308219E-001	-8.4736758E-001	2.2006764E+000	-2.353798926246430E-001	3	8.996810822921216E-001	2.353798926246430E-001	0.000000000000000E+000	2.353798926246430E-001	0	1.000000000000000E+000	1.9419597E-002
2	0	0	1	0	1	1	1.848000553315578E+003	-1.2000368E+000	-1.2004840E+000	-1.6105753E+001	-4.470305640114678E-003	6.068287382907073E-001	-8.6346072E-001	2.1845834E+000	-2.398501982647577E-001	3	8.996834142981374E-001	2.398501982647577E-001	0.000000000000000E+000	2.398501982647577E-001	0	1.000000000000000E+000	1.9334700E-002
2	0	0	1	0	1	1	1.849000553290316E+003	-1.2000368E+000	-1.2005336E+000	-1.5953164E+001	-4.449170566293928E-003	6.023795677244134E-001	-8.7947774E-001	2.1685665E+000	-2.442993688310516E-001	3	8.996857352787058E-001	2.442993688310516E-001	0.000000000000000E+000	2.442993688310516E-001	0	1.000000000000000E+000	1.9152310E-002
2	0	0	1	0	1	1	1.850000553265054E+003	-1.2000368E+000	-1.2004154E+000	-1.5907390E+001	-4.426285999139150E-003	5.979532817252742E-001	-8.9541239E-001	2.1526318E+000	-2.487256548301908E-001	3	8.996880443211759E-001	2.487256548301908E-001	0.000000000000000E+000	2.487256548301908E-001	0	1.000000000000000E+000	1.9095475E-002
2	0	0	1	0	1	1	1.851000553239792E+003	-1.2000368E+000	-1.2005413E+000	-1.5827280E+001	-4.404476712756687E-003	5.935488050125175E-001	-9.1126847E-001	2.1367757E+000	-2.531301315429475E-001	3	8.996903419864850E-001	2.531301315429475E-001	0.000000000000000E+000	2.531301315429475E-001	0	1.000000000000000E+000	1.9001303E-002
2	0	0	1	0	1	1	1.852000553214530E+003	-1.2000368E+000	-1.2004381E+000	-1.5701394E+001	-4.384446375634935E-003	5.891643586368825E-001	-9.2705250E-001	2.1209917E+000	-2.575145779185825E-001	3	8.996926292026503E-001	2.575145779185825E-001	0.000000000000000E+000	2.575145779185825E-001	0	1.000000000000000E+000	1.8848551E-002
