Ns changes	time/s	I/mA	Capacity/mA.h
0	1945.4532	-1.79411435	0.182144222
0	1946.4532	-1.76470029	0.181649982
0	1947.4532	-1.74101639	0.181162681
0	1948.4532	-1.71847832	0.180682247
0	1949.4532	-1.69670427	0.180208538
0	1950.4532	-1.66576219	0.179741317
0	1951.4532	-1.65162826	0.179280222
0	1952.4532	-1.62679827	0.178825153
0	1953.4532	-1.61037219	0.178376242
0	1954.4532	-1.58630633	0.177933363
0	1955.4532	-1.5618583	0.177496371
0	1956.4532	-1.54428625	0.177065184
0	1957.4532	-1.52022028	0.176639555
0	1958.4532	-1.50876021	0.176219451
0	1959.4532	-1.48049223	0.175804884
0	1960.4532	-1.46253836	0.17539573
0	1961.4532	-1.44573033	0.1749919
0	1962.4532	-1.42472017	0.174593347
0	1963.4532	-1.40905821	0.174199828
0	1964.4532	-1.39263225	0.173811289
0	1965.4532	-1.3674202	0.173427608
0	1966.4532	-1.36130822	0.173048674
0	1967.4532	-1.33609617	0.172674432
0	1968.4532	-1.3231082	0.172304734
0	1969.4532	-1.2975142	0.171939543
0	1970.4532	-1.29178417	0.171578692
0	1971.4532	-1.27612221	0.171222163
0	1972.4532	-1.26198816	0.170869889
0	1973.4532	-1.24785423	0.170521745
0	1974.4532	-1.23333824	0.170177648
0	1975.4532	-1.21041822	0.169837573
0	1976.4532	-1.20163226	0.169501431
0	1977.4532	-1.18979013	0.169169128
0	1978.4532	-1.17069018	0.168840495
0	1979.4531	-1.1619041	0.168515446
0	1980.4531	-1.15197229	0.168193996
0	1981.4531	-1.13401818	0.167876097
0	1982.4531	-1.13058019	0.167561695
0	1983.4531	-1.10651422	0.167250728
0	1984.4531	-1.09505427	0.166943187
0	1985.4531	-1.08894229	0.166639076
0	1986.4531	-1.07671821	0.166338255
0	1987.4531	-1.06716824	0.16604068
0	1988.4531	-1.0564723	0.165746294
0	1989.4531	-1.04615819	0.165455086
0	1990.4531	-1.0377543	0.165166935
0	1991.4531	-1.02018225	0.164881752
0	1992.4531	-1.01292419	0.16459959
0	1993.4531	-1.00375617	0.164320313
0	1994.4531	-0.982364178	0.164043913
0	1995.4531	-0.982746184	0.163770461
0	1996.4531	-0.963646233	0.163499813
0	1997.4531	-0.954096198	0.163232041
0	1998.4531	-0.947220147	0.162966964
0	1999.4531	-0.938052177	0.162704634
0	2000.4531	-0.932704151	0.162444962
0	2001.4531	-0.923536181	0.162187915
0	2002.4531	-0.906346142	0.161933445
0	2003.4531	-0.89947021	0.1616815
0	2004.4531	-0.893358171	0.161432034
0	2005.4531	-0.882662177	0.161185027
0	2006.4531	-0.874640167	0.160940442
0	2007.4531	-0.868528247	0.160698353
0	2008.4531	-0.863180101	0.160458608
0	2009.4531	-0.849428117	0.160221188
0	2010.4531	-0.841788173	0.159985987
0	2011.4531	-0.839114189	0.159753018
0	2012.4531	-0.827272117	0.159522361
0	2013.4531	-0.814284146	0.159294001
0	2014.4531	-0.81084609	0.159067801
0	2015.4531	-0.80473417	0.158843721
0	2016.4531	-0.797094107	0.158621799
0	2017.4531	-0.786398232	0.158401838
0	2018.4531	-0.781050146	0.158183908
0	2019.4531	-0.77455616	0.157967949
0	2020.4531	-0.769972205	0.157753963
0	2021.4531	-0.756984234	0.157541976
0	2022.4531	-0.750490189	0.157331975
0	2023.4531	-0.745524168	0.157123903
0	2024.4531	-0.745142162	0.156917729
0	2025.4531	-0.730626166	0.156713497
0	2026.4531	-0.731008172	0.156511249
0	2027.4531	-0.717638135	0.156310873
0	2028.4531	-0.711908162	0.15611237
0	2029.4531	-0.711144149	0.155915676
0	2030.4531	-0.705796182	0.15572074
0	2031.4531	-0.690516174	0.155527516
0	2032.4531	-0.690516174	0.155336093
0	2033.4531	-0.681348145	0.15514634
0	2034.4531	-0.675236166	0.154958224
0	2035.4531	-0.669124186	0.154771697
0	2036.4531	-0.660338163	0.154586809
0	2037.4531	-0.650788128	0.154403513
0	2038.4531	-0.650406122	0.154221777
0	2039.4531	-0.646968186	0.154041616
0	2040.4531	-0.637800157	0.15386303
0	2041.4531	-0.636272132	0.153686027
0	2042.4531	-0.632070184	0.153510555
0	2043.4531	-0.62443018	0.153336565
0	2044.4531	-0.609532177	0.153164159
0	2045.4531	-0.61029619	0.1529932
0	2046.4531	-0.606094182	0.15282372
0	2047.4531	-0.604948223	0.152655811
0	2048.4531	-0.5961622	0.152489417
0	2049.4531	-0.591196179	0.15232453
0	2050.4531	-0.578972161	0.15216109
0	2051.4531	-0.578972161	0.151999059
0	2052.4531	-0.57095015	0.151838433
0	2053.4531	-0.569422185	0.151679207
0	2054.4531	-0.561400175	0.151521318
0	2055.4531	-0.555288136	0.1513648
0	2056.4531	-0.556434155	0.151209578
0	2057.4531	-0.551086187	0.151055733
0	2058.4531	-0.547648132	0.150903173
0	2059.4531	-0.540390134	0.150751844
0	2060.4531	-0.531604111	0.150601736
0	2061.4531	-0.535042167	0.150452878
0	2062.4531	-0.531986177	0.150305288
0	2063.4531	-0.519380152	0.150158937
0	2064.4531	-0.521290183	0.15001378
0	2065.4531	-0.517088175	0.14986985
0	2066.4531	-0.507920146	0.149727149
0	2067.4531	-0.509066164	0.149585684
0	2068.4531	-0.505246162	0.14944542
0	2069.4531	-0.493022114	0.149306275
0	2070.4531	-0.495314121	0.14916838
0	2071.4531	-0.493786126	0.149031638
0	2072.4531	-0.484618098	0.148896034
0	2073.4531	-0.481562138	0.148761497
0	2074.4531	-0.475450158	0.148628077
0	2075.4531	-0.479652137	0.148495714
0	2076.4531	-0.470102161	0.14836434
0	2077.4531	-0.470102161	0.148234081
0	2078.4531	-0.456732124	0.148104887
0	2079.4531	-0.455204159	0.147976825
0	2080.4531	-0.452530146	0.147849859
0	2081.4531	-0.452148139	0.14772394
0	2082.4531	-0.441452175	0.147599041
0	2083.4531	-0.454822153	0.14747519
0	2084.4531	-0.437250137	0.147352369
0	2085.4531	-0.432666153	0.147230634
0	2086.4531	-0.434194118	0.147109917
0	2087.4531	-0.434576124	0.146990256
0	2088.4531	-0.430374146	0.146871586
0	2089.4531	-0.423116088	0.146753826
0	2090.4531	-0.418150097	0.146636949
0	2091.4531	-0.419296116	0.146520962
0	2092.4531	-0.415476143	0.146405861
0	2093.4531	-0.410128117	0.146291631
0	2094.4531	-0.406308115	0.146178419
0	2095.4531	-0.404016107	0.146066113
0	2096.4531	-0.400960147	0.145954668
0	2097.4531	-0.400960147	0.145844092
0	2098.4531	-0.391028136	0.145734336
0	2099.4531	-0.384916127	0.145625393
0	2100.4531	-0.392938137	0.145517343
0	2101.4531	-0.38759011	0.145410138
0	2102.4531	-0.378804147	0.145303796
0	2103.4531	-0.381096125	0.14519828
0	2104.4531	-0.378040165	0.145093587
0	2105.4531	-0.374602139	0.144989781
0	2106.4531	-0.372692138	0.144886816
0	2107.4531	-0.367344141	0.144784688
0	2108.4531	-0.363524139	0.144683348
0	2109.4531	-0.355120122	0.14458281
0	2110.4531	-0.355120122	0.144483056
0	2111.4531	-0.354738116	0.144384075
0	2112.4531	-0.353592128	0.144285834
0	2113.4531	-0.35130012	0.1441884
0	2114.4531	-0.347480118	0.144091735
0	2115.4531	-0.347098112	0.143995836
0	2116.4531	-0.345188141	0.143900758
0	2117.4531	-0.339840114	0.143806423
0	2118.4531	-0.337548137	0.143712888
0	2119.4531	-0.335638106	0.143619997
0	2120.4531	-0.334110141	0.143527725
0	2121.4531	-0.325706124	0.143436194
0	2122.4531	-0.325706124	0.143345368
0	2123.4531	-0.320740134	0.143255264
0	2124.4531	-0.320358127	0.143165946
0	2125.4531	-0.317302138	0.143077355
0	2126.4531	-0.311190128	0.142989496
0	2127.4531	-0.312336117	0.142902295
0	2128.4531	-0.314246118	0.142815739
0	2129.4531	-0.302786112	0.142729778
0	2130.4531	-0.304314137	0.142644443
0	2131.4531	-0.305842131	0.142559752
0	2132.4531	-0.298584133	0.142475704
0	2133.4531	-0.293618113	0.1423922
0	2134.4531	-0.289798141	0.142309365
0	2135.4531	-0.294382125	0.142227126
0	2136.4531	-0.292472124	0.142145495
0	2137.4531	-0.295528114	0.142064489
0	2138.4531	-0.294000119	0.141984166
0	2139.4531	-0.288652122	0.14190452
0	2140.4531	-0.28483212	0.141825465
0	2141.4531	-0.280630141	0.141746946
0	2142.4531	-0.277956128	0.141669021
0	2143.4531	-0.273372114	0.141591679
0	2144.4531	-0.270316094	0.141514871
0	2145.4531	-0.268024117	0.141438659
0	2146.4531	-0.272226125	0.141363001
0	2147.4531	-0.264204144	0.141287822
0	2148.4531	-0.27069813	0.141213236
0	2149.4531	-0.271462142	0.141139209
0	2150.4531	-0.263440132	0.141065717
0	2151.4531	-0.266496122	0.140992835
0	2152.4531	-0.261912107	0.140920468
0	2153.4531	-0.257328123	0.140848583
0	2154.4531	-0.250834107	0.140777274
0	2155.4531	-0.257710129	0.140706467
0	2156.4531	-0.250452131	0.14063622
0	2157.4531	-0.252744138	0.140566534
0	2158.4531	-0.242430136	0.140497416
0	2159.4531	-0.250452131	0.140428874
0	2160.4531	-0.244722098	0.140360774
0	2161.4531	-0.24701412	0.140293093
0	2162.4531	-0.242812112	0.140225921
0	2163.4531	-0.234026104	0.140159176
0	2164.4531	-0.236318111	0.140092917
0	2165.4531	-0.235172108	0.140027157
0	2166.4531	-0.229824126	0.139961926
0	2167.4531	-0.231352106	0.13989717
0	2168.4531	-0.221420109	0.139832959
0	2169.4531	-0.225622118	0.139769261
0	2170.4531	-0.230206102	0.139705981
0	2171.4531	-0.217982113	0.139643111
0	2172.4531	-0.217982113	0.139580804
0	2173.4531	-0.21683611	0.139519054
0	2174.4531	-0.213780105	0.139457766
0	2175.4531	-0.21836412	0.13939692
0	2176.4531	-0.216072097	0.13933643
0	2177.4531	-0.210724115	0.139276351
0	2178.4531	-0.211488098	0.139216726
0	2179.4531	-0.208432093	0.139157562
0	2180.4531	-0.207286119	0.139098754
0	2181.4531	-0.208814099	0.139040354
0	2182.4531	-0.208432108	0.138982266
0	2183.4531	-0.207286119	0.138924569
0	2184.4531	-0.201938108	0.138867225
0	2185.4531	-0.20270212	0.138810244
0	2186.4531	-0.205376104	0.138753679
0	2187.4531	-0.206904113	0.138697473
0	2188.4531	-0.198500112	0.138641593
0	2189.4531	-0.200028121	0.138586117
0	2190.4531	-0.19811812	0.138531005
0	2191.4531	-0.196208119	0.138476257
0	2192.4531	-0.195444122	0.138421969
0	2193.4531	-0.192770109	0.138368057
0	2194.4531	-0.190860108	0.138314515
0	2195.4531	-0.185894102	0.138261335
0	2196.4531	-0.194298103	0.138208523
0	2197.4531	-0.187422112	0.138156098
0	2198.4531	-0.18360211	0.138104007
0	2199.4531	-0.186658114	0.138052233
0	2200.4531	-0.189332113	0.138000783
0	2201.4531	-0.188950121	0.137949741
0	2202.4531	-0.178636104	0.137898998
0	2203.4531	-0.18360211	0.137848534
0	2204.4531	-0.175580114	0.137798435
0	2205.4531	-0.177872121	0.137748732
0	2206.4531	-0.166030109	0.137699348
0	2207.4531	-0.176726103	0.13765031
0	2208.4531	-0.172142118	0.137601565
0	2209.4531	-0.177108109	0.137553166
0	2210.4531	-0.170996115	0.1375051
0	2211.4531	-0.172906116	0.137457348
0	2212.4531	-0.163738117	0.137409986
0	2213.4531	-0.168704122	0.137362908
0	2214.4531	-0.172906116	0.137316109
0	2215.4531	-0.170232117	0.13726961
0	2216.4531	-0.16488412	0.137223377
0	2217.4531	-0.168322116	0.137177434
0	2218.4531	-0.16488412	0.137131808
0	2219.4531	-0.164502099	0.137086476
0	2220.4531	-0.162974119	0.137041401
0	2221.4531	-0.164120108	0.136996615
0	2222.4531	-0.162210107	0.136952082
0	2223.4531	-0.149604112	0.13690787
0	2224.4531	-0.156862095	0.136863939
0	2225.4531	-0.152660102	0.136820276
0	2226.4531	-0.155716121	0.136776907
0	2227.4531	-0.149604097	0.136733876
0	2228.4531	-0.154952109	0.136691084
0	2229.4531	-0.150368109	0.136648645
0	2230.4531	-0.152660102	0.13660652
0	2231.4531	-0.154570103	0.13656463
0	2232.4531	-0.151896104	0.13652297
0	2233.4531	-0.145784095	0.136481534
0	2234.4531	-0.153806105	0.136440435
0	2235.4531	-0.140054107	0.136399599
0	2236.4531	-0.146166101	0.136359049
0	2237.4531	-0.147312105	0.13631878
0	2238.4531	-0.141964108	0.136278851
0	2239.4531	-0.142346099	0.1362392
0	2240.4531	-0.143874094	0.136199823
0	2241.4531	-0.144638106	0.136160772
0	2242.4531	-0.140054107	0.136121968
0	2243.4531	-0.138908103	0.136083517
0	2244.4531	-0.135088101	0.136045297
0	2245.4531	-0.136998102	0.136007291
0	2246.4531	-0.136234105	0.135969496
0	2247.4531	-0.132414103	0.135931944
0	2248.4531	-0.135852098	0.135894705
0	2249.4531	-0.131268099	0.135857747
0	2250.4531	-0.137762114	0.135821026
0	2251.4531	-0.130504102	0.135784546
0	2252.4531	-0.128976107	0.135748331
0	2253.4531	-0.133560106	0.135712307
0	2254.4531	-0.125920102	0.135676465
0	2255.4531	-0.129358098	0.135640806
0	2256.4531	-0.127066106	0.135605407
0	2257.4531	-0.125156105	0.13557025
0	2258.4531	-0.124010101	0.135535376
0	2259.4531	-0.125920102	0.1355007
0	2260.4531	-0.1285941	0.135466185
0	2261.4531	-0.121718109	0.135431866
0	2262.4531	-0.123628095	0.135397631
0	2263.4531	-0.117898107	0.135363714
0	2264.4531	-0.119808108	0.135330006
0	2265.4531	-0.116752096	0.1352965
0	2266.4531	-0.121336095	0.135263222
0	2267.4531	-0.115224101	0.135230184
0	2268.4531	-0.114842102	0.135197417
0	2269.4531	-0.116752096	0.135164907
0	2270.4531	-0.121336095	0.135132593
0	2271.4531	-0.117898092	0.13510038
0	2272.4531	-0.114078097	0.135068322
0	2273.4531	-0.107202098	0.135036527
0	2274.4531	-0.117134102	0.135004909
0	2275.4531	-0.111404099	0.13497348
0	2276.4531	-0.115988098	0.134942147
0	2277.4531	-0.116370097	0.134911016
0	2278.4531	-0.114842102	0.134880111
0	2279.4531	-0.111404099	0.134849422
0	2280.4531	-0.110258095	0.134819034
0	2281.4531	-0.107584096	0.13478889
0	2282.4531	-0.104910098	0.134758872
0	2283.4531	-0.106438093	0.13472914
0	2284.4531	-0.105674095	0.134699595
0	2285.4531	-0.104910091	0.13467031
0	2286.4531	-0.101472095	0.134641227
0	2287.4531	-0.106056102	0.134612339
0	2288.4531	-0.099562094	0.134583585
0	2289.4531	-0.107584096	0.134554894
0	2290.4531	-0.100326099	0.134526391
0	2291.4531	-0.106438093	0.134498072
0	2292.4531	-0.094978094	0.134469892
0	2293.4531	-0.099562094	0.134441936
0	2294.4531	-0.101472095	0.134414089
0	2295.4531	-0.099944085	0.134386412
0	2296.4531	-0.101090088	0.134358793
0	2297.4531	-0.099562094	0.134331388
0	2298.4531	-0.102618091	0.134304152
0	2299.4531	-0.1022361	0.134277019
0	2300.4531	-0.097270094	0.134250055
0	2301.4531	-0.090776093	0.134223254
0	2302.4531	-0.096506096	0.134196609
0	2303.4531	-0.099562094	0.134170157
0	2304.4531	-0.098798104	0.134143845
0	2305.4531	-0.088866092	0.134117622
0	2306.4531	-0.093450099	0.134091509
0	2307.4531	-0.086192086	0.134065486
0	2308.4531	-0.095360093	0.134039682
0	2309.4531	-0.090012088	0.134013986
0	2310.4531	-0.097270094	0.133988431
0	2311.4531	-0.083518095	0.133963025
0	2312.4531	-0.090012088	0.133937836
0	2313.4531	-0.087720096	0.133912794
0	2314.4531	-0.092686094	0.133887887
0	2315.4531	-0.092304096	0.133863135
0	2316.4531	-0.094978102	0.13383847
0	2317.4531	-0.088866092	0.133813896
0	2318.4531	-0.086956091	0.133789398
0	2319.4531	-0.0865741	0.133765174
0	2320.4531	-0.092304096	0.133741139
0	2321.4531	-0.081608087	0.133717283
0	2322.4531	-0.08504609	0.133693661
0	2323.4531	-0.086956099	0.133670217
0	2324.4531	-0.084282093	0.133646901
0	2325.4531	-0.080844089	0.133623726
0	2326.4531	-0.083136089	0.133600636
0	2327.4531	-0.080462091	0.133577672
0	2328.4531	-0.078552097	0.133554814
0	2329.4531	-0.078552097	0.133532118
0	2330.4531	-0.081990093	0.133509599
0	2331.4531	-0.08504609	0.133487291
0	2332.4531	-0.070912093	0.13346506
0	2333.4531	-0.081608087	0.133442861
0	2334.4531	-0.075114086	0.133420762
0	2335.4531	-0.079698093	0.133398857
0	2336.4531	-0.078552097	0.13337705
0	2337.4531	-0.075496092	0.133355301
0	2338.4531	-0.080080092	0.133333634
0	2339.4531	-0.076642089	0.133312089
0	2340.4531	-0.078170091	0.13329071
0	2341.4531	-0.074350089	0.133269462
0	2342.4531	-0.073204093	0.133248308
0	2343.4531	-0.077024087	0.133227226
0	2344.4531	-0.07167609	0.133206297
0	2345.4531	-0.073204093	0.133185451
0	2346.4531	-0.072440088	0.133164612
0	2347.4531	-0.070148096	0.133143929
0	2348.4531	-0.07855209	0.133123328
0	2349.4531	-0.064418092	0.133102865
0	2350.4531	-0.074350089	0.13308255
0	2351.4531	-0.067856088	0.133062353
0	2352.4531	-0.070530094	0.133042395
0	2353.4531	-0.069002092	0.13302252
0	2354.4531	-0.073204085	0.133002662
0	2355.4531	-0.070530087	0.132982837
0	2356.4531	-0.070912093	0.132963129
0	2357.4531	-0.071294092	0.132943512
0	2358.4531	-0.068620093	0.132924003
0	2359.4531	-0.07396809	0.13290459
0	2360.4531	-0.070912093	0.132885305
0	2361.4531	-0.066328093	0.1328662
0	2362.4531	-0.07396809	0.132847172
0	2363.4531	-0.062508091	0.132828167
0	2364.4531	-0.066710092	0.132809255
0	2365.4531	-0.068620093	0.132790538
0	2366.4531	-0.069002092	0.132771873
0	2367.4531	-0.064036086	0.132753353
0	2368.4531	-0.064418092	0.132734938
0	2369.4531	-0.064036086	0.132716552
0	2370.4531	-0.070148096	0.132698276
0	2371.4531	-0.063272089	0.132680139
0	2372.4531	-0.056778088	0.13266211
0	2373.4531	-0.066328093	0.132644206
0	2374.4531	-0.06174409	0.132626367
0	2375.4531	-0.053340089	0.132608652
0	2376.4531	-0.057542089	0.132591093
0	2377.4531	-0.067856088	0.132573649
0	2378.4531	-0.06174409	0.132556383
0	2379.4531	-0.063654088	0.132539254
0	2380.4531	-0.070148088	0.132522174
0	2381.4531	-0.061362088	0.132505203
0	2382.4531	-0.058306087	0.132488351
0	2383.4531	-0.057160091	0.132471602
0	2384.4531	-0.059452087	0.132454941
0	2385.4531	-0.058688089	0.132438335
0	2386.4531	-0.067092091	0.1324218
0	2387.4531	-0.066710085	0.132405414
0	2388.4531	-0.062508091	0.132389149
0	2389.4531	-0.056778081	0.132372875
0	2390.4531	-0.057924088	0.1323567
0	2391.4531	-0.058306083	0.132340537
0	2392.4531	-0.056778088	0.13232436
0	2393.4531	-0.057160083	0.132308217
0	2394.4531	-0.054868091	0.132292142
0	2395.4531	-0.057160091	0.132276182
0	2396.4531	-0.05525009	0.132260276
0	2397.4531	-0.057160091	0.132244407
0	2398.4531	-0.054104082	0.132228652
0	2399.4531	-0.051430084	0.132212964
0	2400.4531	-0.05525009	0.132197381
0	2401.4531	-0.049902085	0.132181871
0	2402.4531	-0.064036094	0.132166368
0	2403.4531	-0.052194081	0.132150864
0	2404.4531	-0.055632088	0.132135424
0	2405.4531	-0.053340092	0.132120064
0	2406.4531	-0.054868087	0.132104765
0	2407.4531	-0.058688089	0.132089508
0	2408.4531	-0.056396086	0.132074354
0	2409.4531	-0.047228083	0.132059236
0	2410.4531	-0.05525009	0.132044186
0	2411.4531	-0.060598087	0.132029259
0	2412.4531	-0.064036086	0.132014417
0	2413.4531	-0.052576084	0.131999651
0	2414.4531	-0.057160091	0.131984971
0	2415.4531	-0.054486085	0.131970367
0	2416.4531	-0.051430084	0.131955832
0	2417.4531	-0.052576091	0.131941372
0	2418.4531	-0.054486092	0.131927017
0	2419.4531	-0.052958086	0.13191277
0	2420.4531	-0.050284088	0.131898659
0	2421.4531	-0.046846084	0.131884571
0	2422.4531	-0.051812086	0.131870451
0	2423.4531	-0.054486085	0.131856359
0	2424.4531	-0.051812086	0.131842319
0	2425.4531	-0.050284088	0.131828313
0	2426.4531	-0.047610089	0.131814451
0	2427.4531	-0.055250082	0.131800636
0	2428.4531	-0.042644084	0.131786917
0	2429.4531	-0.056014083	0.131773291
0	2430.4531	-0.044172086	0.131759699
0	2431.4531	-0.04837409	0.131746189
0	2432.4531	-0.047228083	0.13173276
0	2433.4531	-0.048374087	0.131719391
0	2434.4531	-0.047610089	0.131706087
0	2435.4531	-0.055632085	0.13169287
0	2436.4531	-0.048374083	0.1316797
0	2437.4531	-0.043790083	0.131666586
0	2438.4531	-0.051048089	0.131653528
0	2439.4531	-0.047228083	0.131640541
0	2440.4531	-0.043026082	0.131627596
0	2441.4531	-0.044554085	0.131614744
0	2442.4531	-0.048756089	0.13160192
0	2443.4531	-0.04952009	0.131589112
0	2444.4531	-0.044172086	0.131576417
0	2445.4531	-0.039970085	0.131563801
0	2446.4531	-0.041498087	0.131551231
0	2447.4531	-0.044936083	0.131538741
0	2448.4531	-0.047610089	0.131526304
0	2449.4531	-0.047228087	0.131513912
0	2450.4531	-0.047228087	0.131501569
0	2451.4531	-0.043408085	0.13148927
0	2452.4531	-0.045318086	0.131476965
0	2453.4531	-0.040352084	0.13146473
0	2454.4531	-0.04302609	0.131452594
0	2455.4531	-0.039970085	0.131440522
0	2456.4531	-0.046846084	0.131428422
0	2457.4531	-0.042262085	0.131416415
0	2458.4531	-0.041880086	0.131404463
0	2459.4531	-0.040352084	0.131392567
0	2460.4531	-0.043408085	0.131380722
0	2461.4531	-0.042644084	0.13136885
0	2462.4531	-0.042262085	0.131357071
0	2463.4531	-0.046082091	0.131345313
0	2464.4531	-0.038442083	0.131333659
0	2465.4531	-0.037678085	0.131322097
0	2466.4531	-0.036150087	0.131310593
0	2467.4531	-0.043790083	0.131299188
0	2468.4531	-0.039588083	0.131287847
0	2469.4531	-0.043408085	0.131276531
0	2470.4531	-0.042262085	0.131265186
0	2471.4531	-0.046464086	0.131253864
0	2472.4531	-0.051430084	0.131242564
0	2473.4531	-0.036532085	0.13123131
0	2474.4531	-0.041880086	0.131220105
0	2475.4531	-0.034622084	0.13120891
0	2476.4531	-0.035386086	0.131197741
0	2477.4531	-0.044172086	0.131186579
0	2478.4531	-0.042644087	0.131175481
0	2479.4531	-0.037678085	0.131164445
0	2480.4531	-0.038824081	0.131153479
0	2481.4531	-0.039206084	0.131142651
0	2482.4531	-0.034240086	0.131131892
0	2483.4531	-0.044936087	0.131121204
0	2484.4531	-0.036150079	0.131110503
0	2485.4531	-0.035004087	0.131099853
0	2486.4531	-0.040734083	0.131089253
0	2487.4531	-0.036914088	0.131078646
0	2488.4531	-0.034240086	0.131068029
0	2489.4531	-0.037678085	0.131057452
0	2490.4531	-0.043408085	0.1310469
0	2491.4531	-0.037296083	0.131036332
0	2492.4531	-0.036532085	0.131025855
0	2493.4531	-0.039206084	0.131015415
0	2494.4531	-0.037678082	0.131005039
0	2495.4531	-0.033858083	0.130994697
0	2496.4531	-0.038060084	0.130984389
0	2497.4531	-0.038442083	0.13097414
0	2498.4531	-0.042644087	0.130963931
0	2499.4531	-0.038824085	0.130953708
0	2500.4531	-0.037296083	0.130943435
0	2501.4531	-0.043026082	0.130933104
0	2502.4531	-0.041498087	0.130922816
0	2503.4531	-0.040352084	0.130912626
0	2504.4531	-0.035768084	0.130902522
0	2505.4531	-0.035004087	0.130892499
0	2506.4531	-0.032330088	0.130882556
0	2507.4531	-0.035768084	0.130872652
0	2508.4531	-0.033094082	0.130862847
0	2509.4531	-0.037678085	0.13085308
0	2510.4531	-0.033476081	0.130843317
0	2511.4531	-0.035386086	0.130833592
0	2512.4531	-0.036532085	0.130823965
0	2513.4531	-0.04952009	0.130814345
0	2514.4531	-0.033476085	0.130804789
0	2515.4531	-0.030038083	0.130795327
0	2516.4531	-0.031948086	0.130785932
0	2517.4531	-0.025072083	0.130776479
0	2518.4531	-0.032330081	0.130767076
0	2519.4531	-0.028128082	0.130757698
0	2520.4531	-0.035004087	0.130748321
0	2521.4531	-0.03156608	0.130739042
0	2522.4531	-0.034622084	0.130729705
0	2523.4531	-0.035386086	0.130720389
0	2524.4531	-0.037296087	0.130711181
0	2525.4531	-0.028892081	0.130701992
0	2526.4531	-0.029656082	0.130692832
0	2527.4531	-0.032330081	0.130683656
0	2528.4531	-0.030420082	0.130674482
0	2529.4531	-0.038442083	0.13066537
0	2530.4531	-0.033094086	0.130656289
0	2531.4531	-0.033858083	0.130647184
0	2532.4531	-0.033094082	0.130638176
0	2533.4531	-0.029656082	0.130629097
0	2534.4531	-0.023926081	0.130620127
0	2535.4531	-0.033858083	0.130611302
0	2536.4531	-0.022780079	0.130602515
0	2537.4531	-0.034240086	0.130593739
0	2538.4531	-0.033476081	0.130585027
0	2539.4531	-0.034240082	0.130576279
0	2540.4531	-0.034240086	0.130567493
0	2541.4531	-0.02698208	0.130558837
0	2542.4531	-0.028892085	0.130550198
0	2543.4531	-0.030038083	0.13054164
0	2544.4531	-0.031184079	0.130533076
0	2545.4531	-0.041116085	0.130524566
0	2546.4531	-0.027364079	0.13051609
0	2547.4531	-0.031948082	0.130507598
0	2548.4531	-0.035004087	0.130499139
0	2549.4531	-0.030802082	0.130490759
0	2550.4531	-0.026982084	0.130482439
0	2551.4531	-0.029274084	0.13047409
0	2552.4531	-0.034240082	0.130465723
0	2553.4531	-0.029656082	0.130457403
0	2554.4531	-0.02469008	0.130449146
0	2555.4531	-0.02927408	0.130440903
0	2556.4531	-0.034622084	0.130432652
0	2557.4531	-0.030038083	0.130424491
0	2558.4531	-0.033476081	0.130416473
0	2559.4531	-0.031184081	0.130408463
0	2560.4531	-0.029656082	0.130400443
0	2561.4531	-0.029274084	0.130392432
0	2562.4531	-0.031184079	0.130384392
0	2563.4531	-0.025454078	0.130376383
0	2564.4531	-0.029274086	0.130368357
0	2565.4531	-0.028128078	0.130360402
0	2566.4531	-0.028892081	0.130352452
0	2567.4531	-0.027364079	0.130344471
0	2568.4531	-0.035004083	0.130336558
0	2569.4531	-0.031948078	0.130328725
0	2570.4531	-0.023162082	0.130320953
0	2571.4531	-0.025072079	0.130313182
0	2572.4531	-0.028892081	0.13030545
0	2573.4531	-0.026218083	0.130297717
0	2574.4531	-0.030420082	0.130290006
0	2575.4531	-0.028892081	0.130282343
0	2576.4531	-0.037296087	0.130274707
0	2577.4531	-0.030420082	0.130267105
0	2578.4531	-0.023544084	0.130259545
0	2579.4531	-0.025836082	0.130251943
0	2580.4531	-0.026600082	0.130244347
0	2581.4531	-0.025072083	0.130236756
0	2582.4531	-0.027364085	0.130229176
0	2583.4531	-0.029274084	0.130221532
0	2584.4531	-0.020106077	0.130213917
0	2585.4531	-0.026218083	0.13020636
0	2586.4531	-0.030038081	0.130198822
0	2587.4531	-0.02698208	0.130191298
0	2588.4531	-0.031566083	0.130183804
0	2589.4531	-0.028510086	0.130176353
0	2590.4531	-0.024690084	0.130168952
0	2591.4531	-0.029656082	0.130161571
0	2592.4531	-0.026982084	0.130154147
0	2593.4531	-0.028510083	0.130146792
0	2594.4531	-0.028892081	0.130139464
0	2595.4531	-0.025836082	0.130132229
0	2596.4531	-0.030420085	0.130125057
0	2597.4531	-0.020488082	0.130117872
0	2598.4531	-0.02469008	0.130110714
0	2599.4531	-0.025072083	0.130103561
0	2600.4531	-0.023926081	0.130096434
0	2601.4531	-0.02698208	0.130089354
0	2602.4531	-0.022780081	0.130082267
0	2603.4531	-0.029656082	0.130075221
0	2604.4531	-0.025454084	0.130068245
0	2605.4531	-0.022398079	0.130061292
0	2606.4531	-0.028510081	0.130054321
0	2607.4531	-0.018578079	0.130047309
0	2608.4531	-0.029656082	0.130040341
0	2609.4531	-0.02469008	0.130033418
